Mod:Item:MetaData, Localized Name
botania:biomestonea13stairs, tile.biomeStoneA13Stairs.name
botania:biomestonea13slab:0, Metamorphic Desert Cobblestone Slab
botania:biomestonea14stairs, tile.biomeStoneA14Stairs.name
botania:biomestonea14slab:0, Metamorphic Taiga Cobblestone Slab
botania:biomestonea15stairs, tile.biomeStoneA15Stairs.name
botania:biomestonea15slab:0, Metamorphic Mesa Cobblestone Slab
botania:biomestoneb0stairs, tile.biomeStoneB0Stairs.name
botania:biomestoneb0slab:0, Metamorphic Forest Stone Brick Slab
botania:biomestoneb1stairs, tile.biomeStoneB1Stairs.name
botania:biomestoneb1slab:0, Metamorphic Plains Stone Brick Slab
botania:biomestoneb2stairs, tile.biomeStoneB2Stairs.name
botania:biomestoneb2slab:0, Metamorphic Mountain Stone Brick Slab
botania:biomestoneb3stairs, tile.biomeStoneB3Stairs.name
botania:biomestoneb3slab:0, Metamorphic Fungal Stone Brick Slab
botania:biomestoneb4stairs, tile.biomeStoneB4Stairs.name
botania:biomestoneb4slab:0, Metamorphic Swamp Stone Brick Slab
botania:biomestoneb5stairs, tile.biomeStoneB5Stairs.name
botania:biomestoneb5slab:0, Metamorphic Desert Stone Brick Slab
botania:biomestoneb6stairs, tile.biomeStoneB6Stairs.name
botania:biomestoneb6slab:0, Metamorphic Taiga Stone Brick Slab
botania:biomestoneb7stairs, tile.biomeStoneB7Stairs.name
botania:biomestoneb7slab:0, Metamorphic Mesa Stone Bricks Slab
botania:biomestonea0wall:0, Metamorphic Forest Cobblestone Wall
botania:biomestonea0wall:1, Metamorphic Plains Cobblestone Wall
botania:biomestonea0wall:2, Metamorphic Mountain Cobblestone Wall
botania:biomestonea0wall:3, Metamorphic Fungal Cobblestone Wall
botania:biomestonea0wall:4, Metamorphic Swamp Cobblestone Wall
botania:biomestonea0wall:5, Metamorphic Desert Cobblestone Wall
botania:biomestonea0wall:6, Metamorphic Taiga Cobblestone Wall
botania:biomestonea0wall:7, Metamorphic Mesa Cobblestone Wall
botania:pavement0stairs, tile.pavement0Stairs.name
botania:pavement0slab:0, White Portuguese Pavement Slab
botania:pavement1stairs, tile.pavement1Stairs.name
botania:pavement1slab:0, Black Portuguese Pavement Slab
botania:pavement2stairs, tile.pavement2Stairs.name
botania:pavement2slab:0, Blue Portuguese Pavement Slab
botania:pavement3stairs, tile.pavement3Stairs.name
botania:pavement3slab:0, Red Portuguese Pavement Slab
botania:pavement4stairs, tile.pavement4Stairs.name
botania:pavement4slab:0, Yellow Portuguese Pavement Slab
botania:pavement5stairs, tile.pavement5Stairs.name
botania:pavement5slab:0, Green Portuguese Pavement Slab
botania:shimmerrock0slab:0, Shimmerrock Slab
botania:shimmerrock0stairs, tile.shimmerrock0Stairs.name
botania:shimmerwoodplanks0slab:0, Shimmerwood Plank Slab
botania:shimmerwoodplanks0stairs, tile.shimmerwoodPlanks0Stairs.name
botania:managlasspane, tile.manaGlassPane.name
botania:elfglasspane, tile.elfGlassPane.name
botania:bifrostpermpane, tile.bifrostPermPane.name
atum:palm_stick, Palm Stick
atum:deadwood_stick, Deadwood Stick
atum:dusty_bone_stick, Dusty Bone Stick
atum:khnumite, Khnumite
atum:coin_dirty, Dirty Coin
atum:coin_gold, Gold Coin
atum:loot_dirty_idol, Dirty Idol
atum:loot_silver_idol, Silver Idol
atum:loot_gold_idol, Golden Idol
atum:loot_sapphire_idol, Sapphire Idol
atum:loot_ruby_idol, Ruby Idol
atum:loot_emerald_idol, Emerald Idol
atum:loot_diamond_idol, Diamond Idol
atum:loot_dirty_necklace, Dirty Necklace
atum:loot_silver_necklace, Silver Necklace
atum:loot_gold_necklace, Gold Necklace
atum:loot_sapphire_necklace, Sapphire Necklace
atum:loot_ruby_necklace, Ruby Necklace
atum:loot_emerald_necklace, Emerald Necklace
atum:loot_diamond_necklace, Diamond Necklace
atum:loot_dirty_ring, Dirty Ring
atum:loot_silver_ring, Silver Ring
atum:loot_gold_ring, Gold Ring
atum:loot_sapphire_ring, Sapphire Ring
atum:loot_ruby_ring, Ruby Ring
atum:loot_emerald_ring, Emerald Ring
atum:loot_diamond_ring, Diamond Ring
atum:loot_dirty_broach, Dirty Brooch
atum:loot_silver_broach, Silver Brooch
atum:loot_gold_broach, Golden Brooch
atum:loot_sapphire_broach, Sapphire Brooch
atum:loot_ruby_broach, Ruby Brooch
atum:loot_emerald_broach, Emerald Brooch
atum:loot_diamond_broach, Diamond Brooch
atum:loot_dirty_scepter, Dirty Scepter
atum:loot_silver_scepter, Silver Scepter
atum:loot_gold_scepter, Golden Scepter
atum:loot_sapphire_scepter, Sapphire Scepter
atum:loot_ruby_scepter, Ruby Scepter
atum:loot_emerald_scepter, Emerald Scepter
atum:loot_diamond_scepter, Diamond Scepter
atum:efreet_heart, Efreet Heart
atum:scarab, Scarab
atum:idol_of_labor, Idol of Labor
atum:heart_of_ra, Heart of Ra
atum:short_bow, Shortbow
atum:limestone_shovel, Limestone Shovel
atum:limestone_pickaxe, Limestone Pickaxe
atum:limestone_axe, Limestone Axe
atum:limestone_sword, Limestone Sword
atum:limestone_hoe, Limestone Hoe
atum:iron_dagger, Iron Dagger
atum:dagger_poison, Poison Dagger
atum:iron_scimitar, Iron Scimitar
atum:iron_greatsword, Iron Greatsword
atum:iron_club, Iron Club
atum:iron_khopesh, Iron Khopesh
atum:stoneguard_sword, Stoneguard Sword
atum:stoneguard_greatsword, Stoneguard Greatsword
atum:stoneguard_club, Stoneguard Club
atum:stoneguard_khopesh, Stoneguard Khopesh
atum:stoneguard_shield, Stoneguard Shield
atum:brigand_shield, Brigand Shield
atum:scepter_anput, Anput's Scepter
atum:scepter_anubis, Anubis's Scepter
atum:scepter_atum, Atum's Scepter
atum:scepter_geb, Geb's Scepter
atum:scepter_horus, Horus's Scepter
atum:scepter_isis, Isis's Scepter
atum:scepter_montu, Montu's Scepter
atum:scepter_nuit, Nuit's Scepter
atum:scepter_ptah, Ptah's Scepter
atum:scepter_ra, Ra's Scepter
atum:scepter_seth, Seth's Scepter
atum:scepter_shu, Shu's Scepter
atum:scepter_tefnut, Tefnut's Scepter
atum:eyes_of_atum, Eyes of Atum
atum:body_of_atum, Body of Atum
atum:legs_of_atum, Legs of Atum
atum:feet_of_atum, Feet of Atum
atum:atums_will, Atum's Will
atum:atums_protection, Atum's Protection
atum:atums_bounty, Atum's Bounty
atum:atums_homecoming, Atums's Homecoming
atum:halo_of_ra, Halo of Ra
atum:body_of_ra, Body of Ra
atum:legs_of_ra, Legs of Ra
atum:feet_of_ra, Feet of Ra
atum:ras_fury, Ra's Fury
atum:ptahs_decadence, Ptah's Decadence
atum:ptahs_undoing, Ptah's Undoing
atum:gebs_toil, Geb's Toil
atum:gebs_grounding, Geb's Grounding
atum:gebs_might, Geb's Might
atum:tefnuts_rain, Tefnuts's Rain
atum:tefnuts_call, Tefnuts's Call
atum:tefnuts_blessing, Tefnut's Blessing
atum:shus_breath, Shu's Breath
atum:shus_exile, Shu's Exile
atum:shus_swiftness, Shu's Swiftness
atum:horuss_soaring, Horus's Soaring
atum:horuss_ascension, Horus's Ascension
atum:seths_sting, Seth's Sting
atum:seths_venom, Seth's Venom
atum:isis_healing, Isis's Healing
atum:montus_blast, Montu's Blast
atum:montus_strike, Montu's Strike
atum:anubiss_mercy, Anubis's Mercy
atum:anubiss_wrath, Anubis's Wrath
atum:nuits_vanishing, Nuit's Vanishing
atum:nuits_duality, Nuit's Duality
atum:nuits_ire, Nuit's Ire
atum:nuits_quarter, Nuit's Quarter
atum:anputs_hunger, Anput's Hunger
atum:mummy_helmet, Mummy Helmet
atum:mummy_chest, Mummy Chestplate
atum:mummy_legs, Mummy Leggings
atum:mummy_boots, Mummy Boots
atum:wanderer_helmet, Wanderer Helmet
atum:wanderer_chest, Wanderer Chestplate
atum:wanderer_legs, Wanderer Leggings
atum:wanderer_boots, Wanderer Boots
atum:desert_helmet_iron, Desert Helmet (Iron)
atum:desert_chest_iron, Desert Chestplate (Iron)
atum:desert_legs_iron, Desert Leggings (Iron)
atum:desert_boots_iron, Desert Boots (Iron)
atum:desert_helmet_gold, Desert Helmet (Gold)
atum:desert_chest_gold, Desert Chestplate (Gold)
atum:desert_legs_gold, Desert Leggings (Gold)
atum:desert_boots_gold, Desert Boots (Gold)
atum:desert_helmet_diamond, Desert Helmet (Diamond)
atum:desert_chest_diamond, Desert Chestplate (Diamond)
atum:desert_legs_diamond, Desert Leggings (Diamond)
atum:desert_boots_diamond, Desert Boots (Diamond)
atum:papyrus_plant, Papyrus
atum:desert_wolf_iron_armor, Iron Desert Wolf Armor
atum:desert_wolf_gold_armor, Gold Desert Wolf Armor
atum:desert_wolf_diamond_armor, Diamond Desert Wolf Armor
atum:camel_iron_armor, Iron Camel Armor
atum:camel_gold_armor, Gold Camel Armor
atum:camel_diamond_armor, Diamond Camel Armor
atum:graverobbers_map:0, Graverobber's Map
atum:disenchanting_scroll, Disenchanting Scroll
atum:scroll, Scroll
atum:cloth_scrap, Cloth Scrap
atum:linen_bandage, Linen Bandage
atum:linen_thread, Linen Thread
atum:linen_cloth, Bolt of Linen Cloth
atum:dye_black, Black Dye
atum:dye_brown, Brown Dye
atum:flax_seeds, Flax Seeds
atum:flax, Flax
atum:ophidian_tongue_flower, Ophidian Tongue
atum:emmer_seeds, Emmer Seeds
atum:emmer, Emmer
atum:emmer_flour, Emmer Flour
atum:emmer_dough, Emmer Dough
atum:emmer_bread, Emmer Bread
atum:camel_raw, Raw Camel
atum:camel_cooked, Cooked Camel
atum:date, Date
atum:glistering_date, Glistering Date
atum:golden_date, Golden Date
atum:golden_date_enchanted, Enchanted Golden Date
atum:ectoplasm, Ectoplasm
atum:mandibles, Tarantula Mandibles
atum:dusty_bone, Dusty Bone
atum:wolf_pelt, Wolf Pelt
atum:fertile_soil_pile, Pile of Fertile Soil
atum:anputs_fingers_spores, Anput's Fingers Spores
atum:fish_forsaken, Forsaken Fish
atum:fish_mummified, Mummified Fish
atum:fish_jeweled, Jeweled Fish
atum:fish_skeletal, Skeletal Fish
atum:crunchy_scarab, Crunchy Scarab
atum:crunchy_golden_scarab, Crunchy Golden Scarab
quark:roots, tile.roots.name
quark:root, item.root.name
quark:roots_blue_flower, tile.roots_blue_flower.name
quark:roots_black_flower, tile.roots_black_flower.name
quark:roots_white_flower, tile.roots_white_flower.name
quark:root_flower:0, Blue Sprout
quark:root_flower:1, Black Sprout
quark:root_flower:2, White Sprout
quark:root_dye:0, Blue Dye
quark:root_dye:1, Black Dye
quark:root_dye:2, White Dye
quark:diamond_heart, item.diamond_heart.name
quark:archaeologist_hat, item.archaeologist_hat.name
quark:variant_leaves:0, Swamp Oak Leaves
quark:variant_leaves:1, Blossoming Leaves
quark:variant_sapling:0, Swamp Oak Sapling
quark:variant_sapling:1, Blossoming Sapling
quark:crystal:0, White Cave Crystal
quark:crystal:1, Red Cave Crystal
quark:crystal:2, Orange Cave Crystal
quark:crystal:3, Yellow Cave Crystal
quark:crystal:4, Green Cave Crystal
quark:crystal:5, Blue Cave Crystal
quark:crystal:6, Indigo Cave Crystal
quark:crystal:7, Violet Cave Crystal
quark:crystal:8, Black Cave Crystal
quark:crystal_pane:0, White Cave Crystal Sheet
quark:crystal_pane:1, Red Cave Crystal Sheet
quark:crystal_pane:2, Orange Cave Crystal Sheet
quark:crystal_pane:3, Yellow Cave Crystal Sheet
quark:crystal_pane:4, Green Cave Crystal Sheet
quark:crystal_pane:5, Blue Cave Crystal Sheet
quark:crystal_pane:6, Indigo Cave Crystal Sheet
quark:crystal_pane:7, Violet Cave Crystal Sheet
quark:crystal_pane:8, Black Cave Crystal Sheet
quark:stone_speleothem, tile.stone_speleothem.name
quark:granite_speleothem, tile.granite_speleothem.name
quark:diorite_speleothem, tile.diorite_speleothem.name
quark:andesite_speleothem, tile.andesite_speleothem.name
quark:netherrack_speleothem, tile.netherrack_speleothem.name
quark:basalt_speleothem, tile.basalt_speleothem.name
quark:marble_speleothem, tile.marble_speleothem.name
quark:limestone_speleothem, tile.limestone_speleothem.name
quark:jasper_speleothem, tile.jasper_speleothem.name
quark:slate_speleothem, tile.slate_speleothem.name
quark:biotite_ore, tile.biotite_ore.name
quark:biotite_block:0, Block of Biotite
quark:biotite_block:1, Chiseled Biotite Block
quark:biotite_block:2, Pillar Biotite Block
quark:biotite, item.biotite.name
quark:biotite_slab:0, Biotite Slab
quark:biotite_stairs, tile.biotite_stairs.name
quark:biotite_wall, tile.biotite_wall.name
quark:monster_box, tile.monster_box.name
quark:basalt:0, Basalt
quark:basalt:1, Polished Basalt
quark:stone_basalt_slab:0, Basalt Slab
quark:stone_basalt_stairs, tile.stone_basalt_stairs.name
quark:basalt_wall, tile.basalt_wall.name
quark:frog_leg, item.frog_leg.name
quark:cooked_frog_leg, item.cooked_frog_leg.name
quark:golden_frog_leg, item.golden_frog_leg.name
quark:pirate_hat, item.pirate_hat.name
quark:crab_leg, item.crab_leg.name
quark:cooked_crab_leg, item.cooked_crab_leg.name
quark:crab_shell, item.crab_shell.name
quark:marble:0, Marble
quark:marble:1, Polished Marble
quark:stone_marble_slab:0, Marble Slab
quark:stone_marble_stairs, tile.stone_marble_stairs.name
quark:marble_wall, tile.marble_wall.name
quark:limestone:0, Limestone
quark:limestone:1, Polished Limestone
quark:stone_limestone_slab:0, Limestone Slab
quark:stone_limestone_stairs, tile.stone_limestone_stairs.name
quark:limestone_wall, tile.limestone_wall.name
quark:jasper:0, Jasper
quark:jasper:1, Polished Jasper
quark:stone_jasper_slab:0, Jasper Slab
quark:stone_jasper_stairs, tile.stone_jasper_stairs.name
quark:jasper_wall, tile.jasper_wall.name
quark:slate:0, Slate
quark:slate:1, Polished Slate
quark:stone_slate_slab:0, Slate Slab
quark:stone_slate_stairs, tile.stone_slate_stairs.name
quark:slate_wall, tile.slate_wall.name
quark:biome_cobblestone:0, Brimstone
quark:biome_cobblestone:1, Permafrost
quark:biome_cobblestone:2, Cobbedstone
quark:biome_brick:0, Brimstone Bricks
quark:biome_brick:1, Permafrost Bricks
quark:elder_prismarine:0, Elder Prismarine
quark:elder_prismarine:1, Elder Prismarine Bricks
quark:elder_prismarine:2, Dark Elder Prismarine
quark:elder_sea_lantern, tile.elder_sea_lantern.name
quark:fire_stone_slab:0, Brimstone Slab
quark:fire_stone_stairs, tile.fire_stone_stairs.name
quark:fire_stone_brick_slab:0, Brimstone Bricks Slab
quark:fire_stone_brick_stairs, tile.fire_stone_brick_stairs.name
quark:icy_stone_slab:0, Permafrost Slab
quark:icy_stone_stairs, tile.icy_stone_stairs.name
quark:icy_stone_brick_slab:0, Permafrost Bricks Slab
quark:icy_stone_brick_stairs, tile.icy_stone_brick_stairs.name
quark:cobbed_stone_slab:0, Cobbedstone Slab
quark:cobbed_stone_stairs, tile.cobbed_stone_stairs.name
quark:elder_prismarine_slab:0, Elder Prismarine Slab
quark:elder_prismarine_stairs, tile.elder_prismarine_stairs.name
quark:elder_prismarine_bricks_slab:0, Elder Prismarine Brick Slab
quark:elder_prismarine_bricks_stairs, tile.elder_prismarine_bricks_stairs.name
quark:elder_prismarine_dark_slab:0, Dark Elder Prismarine Slab
quark:elder_prismarine_dark_stairs, tile.elder_prismarine_dark_stairs.name
quark:fire_stone_wall, tile.fire_stone_wall.name
quark:icy_stone_wall, tile.icy_stone_wall.name
quark:cobbed_stone_wall, tile.cobbed_stone_wall.name
quark:fire_stone_brick_wall, tile.fire_stone_brick_wall.name
quark:icy_stone_brick_wall, tile.icy_stone_brick_wall.name
quark:elder_prismarine_wall, tile.elder_prismarine_wall.name
quark:elder_prismarine_bricks_wall, tile.elder_prismarine_bricks_wall.name
quark:elder_prismarine_dark_wall, tile.elder_prismarine_dark_wall.name
quark:glowcelium, tile.glowcelium.name
quark:glowshroom, tile.glowshroom.name
quark:glowshroom_block, tile.glowshroom_block.name
quark:soul_bead, item.soul_bead.name
quark:smoker, tile.smoker.name
quark:spruce_trapdoor, tile.spruce_trapdoor.name
quark:birch_trapdoor, tile.birch_trapdoor.name
quark:jungle_trapdoor, tile.jungle_trapdoor.name
quark:acacia_trapdoor, tile.acacia_trapdoor.name
quark:dark_oak_trapdoor, tile.dark_oak_trapdoor.name
quark:paper_wall, tile.paper_wall.name
quark:paper_wall_big, tile.paper_wall_big.name
quark:paper_wall_sakura, tile.paper_wall_sakura.name
quark:iron_ladder, tile.iron_ladder.name
quark:paper_lantern:0, Paper Lamp
quark:paper_lantern:1, Decorated Paper Lamp
quark:colored_flowerpot_white, tile.colored_flowerpot_white.name
quark:colored_flowerpot_orange, tile.colored_flowerpot_orange.name
quark:colored_flowerpot_magenta, tile.colored_flowerpot_magenta.name
quark:colored_flowerpot_light_blue, tile.colored_flowerpot_light_blue.name
quark:colored_flowerpot_yellow, tile.colored_flowerpot_yellow.name
quark:colored_flowerpot_lime, tile.colored_flowerpot_lime.name
quark:colored_flowerpot_pink, tile.colored_flowerpot_pink.name
quark:colored_flowerpot_gray, tile.colored_flowerpot_gray.name
quark:colored_flowerpot_silver, tile.colored_flowerpot_silver.name
quark:colored_flowerpot_cyan, tile.colored_flowerpot_cyan.name
quark:colored_flowerpot_purple, tile.colored_flowerpot_purple.name
quark:colored_flowerpot_blue, tile.colored_flowerpot_blue.name
quark:colored_flowerpot_brown, tile.colored_flowerpot_brown.name
quark:colored_flowerpot_green, tile.colored_flowerpot_green.name
quark:colored_flowerpot_red, tile.colored_flowerpot_red.name
quark:colored_flowerpot_black, tile.colored_flowerpot_black.name
quark:custom_bookshelf:0, Spruce Bookshelf
quark:custom_bookshelf:1, Birch Bookshelf
quark:custom_bookshelf:2, Jungle Bookshelf
quark:custom_bookshelf:3, Acacia Bookshelf
quark:custom_bookshelf:4, Dark Oak Bookshelf
quark:colored_item_frame:0, White Item Frame
quark:colored_item_frame:1, Orange Item Frame
quark:colored_item_frame:2, Magenta Item Frame
quark:colored_item_frame:3, Light Blue Item Frame
quark:colored_item_frame:4, Yellow Item Frame
